UNIT_LINK,REF_ID
CAMZv3;0,CA081
CAMZv3;0,CA082
CAMZv3;0,CA084
CAMZv3;0,CA087
CAMZv3;0,CA088
CAMZv3;0,CA089
CAMZv3;0,CA093
CAMZv3;0,CA097
CAMZv3;0,CA099
CAMZv3;0,CA102
CAMZv3;0,CA103
CAMZv3;0,CA109
CAMZv3;0,CA110
CAMZv3;0,CA128
CAMZv3;0,CA129
CAMZv3;0,CA130
CAMZv3;0,CA153
CAMZv3;0,CA157
CAMZv3;0,CA218
CAMZv3;0,CA219
CAMZv3;0,CA241
CAMZv4;0,CA001
CAMZv4;0,CA002
CAMZv4;0,CA017
CAMZv4;0,CA021
CAMZv4;0,CA058
CAMZv4;0,CA117
CAMZv4;0,CA132
CAMZv4;0,CA143
CAMZv5;0,CA001
CAMZv5;0,CA002
CAMZv5;0,CA003
CAMZv5;0,CA005
CAMZv5;0,CA013
CAMZv5;0,CA014
CAMZv5;0,CA029
CAMZv5;0,CA036
CAMZv5;0,CA039
CAMZv5;0,CA040
CAMZv5;0,CA079
CAMZv5;0,CA181
CAMZv5;0,CA184
CAOG;0,CA001
CAOG;0,CA002
CAOG;0,CA004
CAOG;0,CA010
CAOG;0,CA018
CAOG;0,CA019
CAOG;0,CA022
CAOG;0,CA023
CAOG;0,CA024
CAOG;0,CA033
CAOG;0,CA047
CAOG;0,CA053
CAOG;0,CA119
CAOG;0,CA197
CAOGc1;0,CA001
CAOGc1;0,CA002
CAOGc1;0,CA003
CAOGc1;0,CA013
CAOGc1;0,CA036
CAOGc1;0,CA039
CAOGc1?;0,CA001
CAOGc1?;0,CA002
CAOGc1?;0,CA013
CAOGc1?;0,CA036
CAOGc1?;0,CA039
CAOGc2;0,CA001
CAOGc2;0,CA002
CAOGc2;0,CA004
CAOGc2;0,CA010
CAOGc2;0,CA015
CAOGc2;0,CA016
CAOGc2;0,CA020
CAOGc2;0,CA021
CAOGc2;0,CA022
CAOGc2;0,CA023
CAOGc2;0,CA045
CAOGc2;0,CA047
CAOGc2;0,CA053
CAOGc2;0,CA058
CAOGc2;0,CA063
CAOGc2;0,CA118
CAOGc2;0,CA119
CAOGc2;0,CA197
CAOGc2;0,CA260
CAOGc2;0,CA264
CAOGc2;0,CA265
CAOGc2;0,CA266
CAOGc2;0,CA267
CAOGc2;0,CA268
CAOGc2?;0,CA001
CAOGc2?;0,CA002
CAOGc2?;0,CA015
CAOGc2?;0,CA080
CAOGc2?;0,CA116
CAP1;0,CA001
CAP1;0,CA002
CAP1;0,CA006
CAP1;0,CA007
CAP1;0,CA011
CAP1;0,CA012
CAP1;0,CA016
CAP1;0,CA025
CAP1;0,CA032
CAP1;0,CA043
CAP1;0,CA072
CAP1;0,CA073
CAP1;0,CA075
CAP1;0,CA076
CAP1;0,CA099
CAP1;0,CA111
CAP1;0,CA183
CAP2;0,CA001
CAP2;0,CA002
CAP2;0,CA030
CAP2;0,CA179
CAP2;0,CA180
CAP3;0,CA001
CAP3;0,CA002
CAP3;0,CA029
CAP3;0,CA040
CAP3;0,CA079
CAP3;0,CA114
CAP3;0,CA165
CAP3;0,CA184
CAP4;0,CA001
CAP4;0,CA002
CAP4;0,CA013
CAP4;0,CA028
CAP4;0,CA034
CAP4;0,CA036
CAP4;0,CA039
CAP4;0,CA150
CAP4;0,CA165
CAP4;0,CA181
CApCA1;0,CA001
CApCA1;0,CA002
CApCA1;0,CA006
CApCA1;0,CA008
CApCA1;0,CA011
CApCA1;0,CA025
CApCA1;0,CA043
CApCA1;0,CA057
CApCA1;0,CA096
CApCA1;0,CA112
CApCA1;0,CA137
CApCA1;0,CA166
CApCA1;0,CA177
CApCA1;0,CA183
CApCA1;0,CA194
CApCA1;0,CA195
CApCA1;0,CA205
CApCA2;0,CA001
CApCA2;0,CA002
CApCA2;0,CA008
CApCA2;0,CA010
CApCA2;0,CA012
CApCA2;0,CA015
CApCA2;0,CA016
CApCA2;0,CA021
CApCA2;0,CA032
CApCA2;0,CA044
CApCA2;0,CA046
CApCA2;0,CA051
CApCA2;0,CA059
CApCA2;0,CA060
CApCA2;0,CA067
CApCA2;0,CA080
CApCA2;0,CA091
CApCA2;0,CA108
CApCA2;0,CA116
CApCA2;0,CA130
CApCA2;0,CA131
CApCA2;0,CA206
CApCA2;0,CA262
CApCAc;0,CA001
CApCAc;0,CA002
CApCAc;0,CA012
CApCAc;0,CA015
CApCAc;0,CA016
CApCAc;0,CA017
CApCAc;0,CA021
CApCAc;0,CA032
CApCAc;0,CA044
CApCAc;0,CA051
CApCAc;0,CA059
CApCAc;0,CA060
CApCAc;0,CA080
CApCAc;0,CA201
CApCAc;0,CA210
CApCAc;0,CA211
CAPN1;0,CA001
CAPN1;0,CA002
CAPN1;0,CA010
CAPN1;0,CA014
CAPN1;0,CA016
CAPN1;0,CA018
CAPN1;0,CA019
CAPN1;0,CA021
CAPN1;0,CA022
CAPN1;0,CA024
CAPN1;0,CA026
CAPN1;0,CA032
CAPN1;0,CA033
CAPN1;0,CA035
CAPN1;0,CA045
CAPN1;0,CA053
CAPN1;0,CA058
CAPN1;0,CA063
CAPN1;0,CA197
CAPN1;0,CA242
CAPN2;0,CA001
CAPN2;0,CA002
CAPN2;0,CA013
CAPN2;0,CA026
CAPN2;0,CA036
CAPN2;0,CA056
CAPN2;0,CA232
CAPN3;0,CA001
CAPN3;0,CA002
CAPN3;0,CA020
CAPN3;0,CA063
CAPN3;0,CA260
CAPO;0,CA001
CAPO;0,CA002
CAPO;0,CA004
CAPO;0,CA007
CAPO;0,CA009
CAPO;0,CA010
CAPO;0,CA013
CAPO;0,CA015
CAPO;0,CA016
CAPO;0,CA017
CAPO;0,CA018
CAPO;0,CA019
CAPO;0,CA020
CAPO;0,CA021
CAPO;0,CA022
CAPO;0,CA023
CAPO;0,CA024
CAPO;0,CA026
CAPO;0,CA028
CAPO;0,CA033
CAPO;0,CA034
CAPO;0,CA035
CAPO;0,CA036
CAPO;0,CA045
CAPO;0,CA047
CAPO;0,CA050
CAPO;0,CA053
CAPO;0,CA056
CAPO;0,CA058
CAPO;0,CA063
CAPO;0,CA064
CAPO;0,CA116
CAPO;0,CA117
CAPO;0,CA118
CAPO;0,CA197
CAPZ1;0,CA001
CAPZ1;0,CA002
CAPZ1;0,CA004
CAPZ1;0,CA010
CAPZ1;0,CA012
CAPZ1;0,CA015
CAPZ1;0,CA016
CAPZ1;0,CA025
CAPZ1;0,CA032
CAPZ1;0,CA043
CAPZ1;0,CA059
CAPZ1;0,CA060
CAPZ1;0,CA067
CAPZ1;0,CA108
CAPZ1;0,CA109
CAPZ1;0,CA155
CAPZ1;0,CA156
CAPZ1;0,CA166
CAPZ1;0,CA262
CAPZ2;0,CA001
CAPZ2;0,CA002
CAPZ2;0,CA025
CAPZ2;0,CA071
CAPZ2;0,CA083
CAPZ2;0,CA106
CAPZ2;0,CA185
CAPZ2;0,CA186
CAPZ2;0,CA187
CAPZ3;0,CA001
CAPZ3;0,CA002
CAPZ3;0,CA007
CAPZ3;0,CA011
CAPZ3;0,CA027
CAPZ3;0,CA073
CAPZ3;0,CA188
CAPZ3;0,CA189
CAPZ3;0,CA190
CAPZ4;0,CA001
CAPZ4;0,CA002
CAPZ4;0,CA005
CAPZ4;0,CA011
CAPZ4;0,CA014
CAPZ4;0,CA019
CAPZ4;0,CA029
CAPZ4;0,CA030
CAPZ4;0,CA031
CAPZ4;0,CA033
CAPZ4;0,CA038
CAPZ4;0,CA040
CAPZ4;0,CA079
CAPZ4;0,CA105
CAPZ4;0,CA106
CAPZ4;0,CA128
CAPZ4;0,CA138
CAPZ4;0,CA139
CAPZ4;0,CA140
CAPZ4;0,CA141
CAPZ4;0,CA184
CAPZ5;0,CA001
CAPZ5;0,CA002
CAPZ5;0,CA005
CAPZ5;0,CA029
CAPZ5;0,CA030
CAPZ5;0,CA040
CAPZ5;0,CA114
CAPZ6;0,CA001
CAPZ6;0,CA002
CAPZ6;0,CA005
CAPZ6;0,CA029
CAPZ6;0,CA030
CAPZ6;0,CA085
CAPZ6;0,CA106
CAPZ6;0,CA114
CAPZ6;0,CA179
CAPZ7;0,CA001
CAPZ7;0,CA002
CAPZ7;0,CA013
CAPZ7;0,CA036
CAPZ7;0,CA039
CAPZ8;0,CA001
CAPZ8;0,CA002
CAPZ8;0,CA028
CAPZ8;0,CA039
CAPZ8;0,CA101
CAPZ9;0,CA001
CAPZ9;0,CA002
CAPZ9;0,CA013
CAPZ9;0,CA028
CAPZ9;0,CA034
CAPZ9;0,CA036
CAPZ9;0,CA039
CAPZ9;0,CA055
CAPZ9;0,CA106
CAPZ9;0,CA125
CAPZ9;0,CA150
CAPZv1;0,CA001
CAPZv1;0,CA002
CAPZv1;0,CA013
CAPZv1;0,CA028
CAPZv1;0,CA034
CAPZv1;0,CA036
CAPZv1;0,CA039
CAPZv1;0,CA165
CAPZv1;0,CA181
CAPZv2;0,CA001
CAPZv2;0,CA002
CAPZv2;0,CA005
CAPZv2;0,CA029
CAPZv2;0,CA030
CAPZv2;0,CA040
CAPZv2;0,CA079
CAPZv2;0,CA165
CAPZv2;0,CA184
CAPZv3;0,CA001
CAPZv3;0,CA002
CAPZv3;0,CA005
CAPZv3;0,CA029
CAPZv3;0,CA030
CAPZv3;0,CA085
CAPZv3;0,CA106
CAPZv3;0,CA179
CAPZv3;0,CA180
CAPZv4;0,CA001
CAPZv4;0,CA002
CAPZv4;0,CA014
CAPZv4;0,CA031
CAPZv4;0,CA105
CAPZv5;0,CA001
CAPZv5;0,CA002
CAPZv5;0,CA011
CAPZv5;0,CA038
CAPZv5;0,CA188
CAPZv5;0,CA203
CAPZv5;0,CA204
CAPZv6;0,CA001
CAPZv6;0,CA002
CAPZv6;0,CA025
CAPZv6;0,CA071
CAPZv6;0,CA187
CAQ;0,CA001
CAQ;0,CA002
CAQ;0,CA003
CAQ;0,CA004
CAQ;0,CA005
CAQ;0,CA006
CAQ;0,CA007
CAQ;0,CA008
CAQ;0,CA009
CAQ;0,CA010
CAQ;0,CA011
CAQ;0,CA012
CAQ;0,CA013
CAQ;0,CA014
CAQ;0,CA015
CAQ;0,CA016
CAQ;0,CA017
CAQ;0,CA018
CAQ;0,CA019
CAQ;0,CA020
CAQ;0,CA021
CAQ;0,CA022
CAQ;0,CA023
CAQ;0,CA024
CAQ;0,CA025
CAQ;0,CA026
CAQ;0,CA027
CAQ;0,CA028
CAQ;0,CA029
CAQ;0,CA030
CAQ;0,CA031
CAQ;0,CA032
CAQ;0,CA033
CAQ;0,CA034
CAQ;0,CA035
CAQ;0,CA064
CAQg;0,CA001
CAQg;0,CA002
CAQg;0,CA003
CAQg;0,CA005
CAQg;0,CA007
CAQg;0,CA011
CAQg;0,CA013
CAQg;0,CA014
CAQg;0,CA016
CAQg;0,CA027
CAQg;0,CA028
CAQg;0,CA029
CAQg;0,CA036
CAQg;0,CA061
CAQg;0,CA062
CAQHv1;0,CA065
CAQHv1;0,CA001
CAQHv2;0,CA065
CAQHv2;0,CA270
CAQHv2;0,CA001
CAQHv3;0,CA065
CAQHv3;0,CA001
CAQHv4;0,CA001
CAQHv4;0,CA065
CAQHv5;0,CA001
CAQHv5;0,CA065
CAQHvp1;0,CA065
CAQHvp1;0,CA001
CAQHvp2;0,CA065
CAQHvp2;0,CA270
CAQHvp2;0,CA001
CAQls;0,CA001
CAQls;0,CA002
CAQls;0,CA006
CAQls;0,CA010
CAQls;0,CA016
CAQls;0,CA021
CAQls;0,CA032
CAQPOc;0,CA001
CAQPOc;0,CA002
CAQPOc;0,CA003
CAQPOc;0,CA004
CAQPOc;0,CA005
CAQPOc;0,CA006
CAQPOc;0,CA007
CAQPOc;0,CA008
CAQPOc;0,CA010
CAQPOc;0,CA011
CAQPOc;0,CA012
CAQPOc;0,CA013
CAQPOc;0,CA014
CAQPOc;0,CA015
CAQPOc;0,CA016
CAQPOc;0,CA017
CAQPOc;0,CA018
CAQPOc;0,CA019
CAQPOc;0,CA020
CAQPOc;0,CA021
CAQPOc;0,CA022
CAQPOc;0,CA023
CAQPOc;0,CA024
CAQPOc;0,CA025
CAQPOc;0,CA026
CAQPOc;0,CA027
CAQPOc;0,CA028
CAQPOc;0,CA029
CAQPOc;0,CA030
CAQPOc;0,CA031
CAQPOc;0,CA032
CAQPOc;0,CA033
CAQPOc;0,CA034
CAQPOc;0,CA035
CAQPOc;0,CA036
CAQPOc;0,CA047
CAQPOc;0,CA048
CAQPOc;0,CA055
CAQPOc;0,CA063
CAQPOc;0,CA064
CAQPOc;0,CA068
CAQPOc;0,CA118
CAQs1;0,CA001
CAQs1;0,CA002
CAQs1;0,CA013
CAQs1;0,CA018
CAQs1;0,CA020
CAQs1;0,CA022
CAQs1;0,CA023
CAQs1;0,CA024
CAQs1;0,CA028
CAQs1;0,CA033
CAQs1;0,CA034
CAQs1;0,CA035
CAQs1;0,CA047
CAQs2;0,CA001
CAQs2;0,CA002
CAQs2;0,CA003
CAQs2;0,CA006
CAQs2;0,CA008
CAQs2;0,CA010
CAQs2;0,CA012
CAQs2;0,CA015
CAQs2;0,CA016
CAQs2;0,CA017
CAQs2;0,CA019
CAQs2;0,CA025
CAQs2;0,CA029
CAQs2;0,CA032
CAQs2;0,CA033
CAQs2;0,CA051
CAQs2;0,CA059
CAQs2;0,CA060
CAQs2;0,CA067
CAQs2;0,CA096
CAQs2;0,CA114
CAQs2;0,CA116
CAQv1;0,CA065
CAQv1;0,CA001
CAQv1?;0,CA065
CAQv1?;0,CA001
CAQv2;0,CA065
CAQv2;0,CA270
CAQv2;0,CA001
CAQv3;0,CA065
CAQv3;0,CA271
CAQv3;0,CA001
CAQv4;0,CA065
CAQv4;0,CA272
CAQv4;0,CA001
CAQv5;0,CA065
CAQv5;0,CA273
CAQv5;0,CA001
CAQv6;0,CA065
CAQv6;0,CA001
CAQv7;0,CA065
CAQv7;0,CA001
CAQv7?;0,CA065
CAQv7?;0,CA001
CAQv8;0,CA065
CAQv8;0,CA001
CAQvp1;0,CA065
CAQvp1;0,CA001
CAQvp1?;0,CA065
CAQvp1?;0,CA001
CAQvp2;0,CA065
CAQvp2;0,CA270
CAQvp2;0,CA001
CAQvp3;0,CA065
CAQvp3;0,CA271
CAQvp3;0,CA272
CAQvp3;0,CA001
CAQvp4;0,CA065
CAQvp4;0,CA001
CAQvp5;0,CA065
CAQvp5;0,CA273
CAQvp5;0,CA001
CAsch1;0,CA001
CAsch1;0,CA002
CAsch1;0,CA017
CAsch1;0,CA021
CAsch1;0,CA090
CAsch1;0,CA143
CAsch10;0,CA001
CAsch10;0,CA002
CAsch10;0,CA008
CAsch10;0,CA200
CAsch11;0,CA001
CAsch11;0,CA002
CAsch11;0,CA214
CAsch11;0,CA215
CAsch11;0,CA216
CAsch2;0,CA001
CAsch2;0,CA002
CAsch2;0,CA010
CAsch2;0,CA015
CAsch2;0,CA016
CAsch2;0,CA017
CAsch2;0,CA022
CAsch2;0,CA025
CAsch2;0,CA042
CAsch2;0,CA044
CAsch2;0,CA069
CAsch2;0,CA080
CAsch2;0,CA094
CAsch2;0,CA104
CAsch2;0,CA106
CAsch2;0,CA110
CAsch2;0,CA131
CAsch2;0,CA144
CAsch2;0,CA146
CAsch2;0,CA151
CAsch2;0,CA191
CAsch2;0,CA192
CAsch2;0,CA269
CAsch3;0,CA001
CAsch3;0,CA002
CAsch3;0,CA009
CAsch3;0,CA010
CAsch3;0,CA147
CAsch3;0,CA193
CAsch4;0,CA001
CAsch4;0,CA002
CAsch4;0,CA025
CAsch4;0,CA071
CAsch5;0,CA001
CAsch5;0,CA002
CAsch5;0,CA025
CAsch5;0,CA194
CAsch5;0,CA195
CAsch6;0,CA001
CAsch6;0,CA002
CAsch6;0,CA019
CAsch6;0,CA022
CAsch6;0,CA033
CAsch6;0,CA053
CAsch6;0,CA151
CAsch6;0,CA196
CAsch6;0,CA197
CAsch7;0,CA001
CAsch7;0,CA002
CAsch7;0,CA013
CAsch7;0,CA028
CAsch7;0,CA034
CAsch7;0,CA036
CAsch7;0,CA039
CAsch7;0,CA055
CAsch7;0,CA106
CAsch7;0,CA125
CAsch7;0,CA164
CAsch7;0,CA198
CAsch8;0,CA001
CAsch8;0,CA002
CAsch8;0,CA028
CAsch8;0,CA034
CAsch8;0,CA039
CAsch8;0,CA106
CAsch8;0,CA149
CAsch9;0,CA001
CAsch9;0,CA002
CAsch9;0,CA080
CAsch9;0,CA110
CAsch9;0,CA116
CAsch9;0,CA199
CASO1;0,CA001
CASO1;0,CA002
CASO1;0,CA006
CASO1;0,CA007
CASO1;0,CA011
CASO1;0,CA043
CASO1;0,CA096
CASO1;0,CA112
CASO1;0,CA182
CASO1;0,CA183
CASO2;0,CA001
CASO2;0,CA002
CASO2;0,CA011
CASO2;0,CA073
CASO3;0,CA001
CASO3;0,CA002
CASO3;0,CA028
CASO3;0,CA034
CASO3;0,CA039
CASO3;0,CA101
CASO3;0,CA150
CASO3;0,CA163
CASO4;0,CA001
CASO4;0,CA002
CASO4;0,CA029
CASO4;0,CA040
CASO4;0,CA079
CASO4;0,CA114
CASO4;0,CA184
CATc;0,CA001
CATc;0,CA002
CATc;0,CA004
CATc;0,CA006
CATc;0,CA007
CATc;0,CA008
CATc;0,CA010
CATc;0,CA011
CATc;0,CA012
CATc;0,CA014
CATc;0,CA015
CATc;0,CA016
CATc;0,CA025
CATc;0,CA028
CATc;0,CA029
CATc;0,CA030
CATc;0,CA032
CATc;0,CA068
CATc;0,CA071
CATc;0,CA096
CATc;0,CA121
CATc;0,CA261
CATc;0,CA262
CATi1;0,CA065
CATi1;0,CA066
CATi1;0,CA281
CATi1;0,CA001
CATi2;0,CA274
CATi2;0,CA275
CATi2;0,CA276
CATi2;0,CA277
CATi2;0,CA001
CATi3;0,CA287
CATi3;0,CA001
CATi4;0,CA280
CATi4;0,CA284
CATi4;0,CA001
CATi5;0,CA284
CATi5;0,CA291
CATi5;0,CA292
CATi5;0,CA293
CATi5;0,CA001
CATi6;0,CA065
CATi6;0,CA066
CATi6;0,CA001
CATi7;0,CA065
CATi7;0,CA066
CATi7;0,CA060
CATi7;0,CA001
CATi8;0,CA013
CATi8;0,CA001
CATi9;0,CA113
CATi9;0,CA001
CATK;0,CA001
CATK;0,CA002
CATK;0,CA013
CATK;0,CA024
CATK;0,CA026
CATK;0,CA035
CATK;0,CA052
CATK;0,CA056
CATK;0,CA106
CATK;0,CA133
CATK;0,CA148
CATK;0,CA159
CATK;0,CA232
CATR1;0,CA001
CATR1;0,CA002
CATR1;0,CA006
CATR1;0,CA007
CATR1;0,CA008
CATR1;0,CA012
CATR1;0,CA025
CATR1;0,CA077
CATR1;0,CA212
CATR1;0,CA213
CATR2;0,CA001
CATR2;0,CA002
CATR2;0,CA003
CATR2;0,CA013
CATR2;0,CA028
CATR2;0,CA029
CATR2;0,CA034
CATR2;0,CA036
CATR2;0,CA039
CATR2;0,CA181
CATR3;0,CA001
CATR3;0,CA002
CATR3;0,CA005
CATR3;0,CA029
CATR3;0,CA040
CATR4;0,CA001
CATR4;0,CA002
CATR4;0,CA027
CATR4;0,CA037
CATR5;0,CA001
CATR5;0,CA002
CATR5;0,CA005
CATR5;0,CA029
CATR5;0,CA030
CATR5;0,CA040
CATR5;0,CA114
CATR6;0,CA001
CATR6;0,CA002
CATR6;0,CA007
CATR6;0,CA157
CATR7;0,CA001
CATR7;0,CA002
CATR7;0,CA027
CATR7;0,CA037
CATR7;0,CA189
CATv1;0,CA274
CATv1;0,CA275
CATv1;0,CA276
CATv1;0,CA277
CATv1;0,CA001
CATv10;0,CA278
CATv10;0,CA001
CATv11;0,CA278
CATv11;0,CA284
CATv11;0,CA001
CATv12;0,CA279
CATv12;0,CA284
CATv12;0,CA001
CATv13;0,CA265
CATv13;0,CA284
CATv13;0,CA001
CATv14;0,CA280
CATv14;0,CA284
CATv14;0,CA001
CATv15;0,CA065
CATv15;0,CA066
CATv15;0,CA001
CATv16;0,CA065
CATv16;0,CA066
CATv16;0,CA060
CATv16;0,CA001
CATv17;0,CA065
CATv17;0,CA066
CATv17;0,CA281
CATv17;0,CA001
CATv18;0,CA282
CATv18;0,CA283
CATv18;0,CA001
CATv19;0,CA048
CATv19;0,CA281
CATv19;0,CA001
CATv2;0,CA284
CATv2;0,CA285
CATv2;0,CA286
CATv2;0,CA287
CATv2;0,CA001
CATv3;0,CA277
CATv3;0,CA288
CATv3;0,CA001
CATv4;0,CA033
CATv4;0,CA277
CATv4;0,CA001
CATv5;0,CA277
CATv5;0,CA001
CATv6;0,CA053
CATv6;0,CA277
CATv6;0,CA284
CATv6;0,CA289
CATv6;0,CA001
CATv7;0,CA277
CATv7;0,CA290
CATv7;0,CA001
CATv8;0,CA284
CATv8;0,CA291
CATv8;0,CA292
CATv8;0,CA293
CATv8;0,CA001
CATv9;0,CA284
CATv9;0,CA001
CATvp1;0,CA277
CATvp1;0,CA288
CATvp1;0,CA001
CATvp2;0,CA033
CATvp2;0,CA277
CATvp2;0,CA001
CATvp3;0,CA284
CATvp3;0,CA285
CATvp3;0,CA286
CATvp3;0,CA287
CATvp3;0,CA001
CATvp4;0,CA280
CATvp4;0,CA284
CATvp4;0,CA001
CATvp5;0,CA284
CATvp5;0,CA291
CATvp5;0,CA292
CATvp5;0,CA293
CATvp5;0,CA001
CATvp6;0,CA278
CATvp6;0,CA284
CATvp6;0,CA001
CATvp7;0,CA065
CATvp7;0,CA066
CATvp7;0,CA001
CATvp8;0,CA065
CATvp8;0,CA066
CATvp8;0,CA060
CATvp8;0,CA001
CATvp9;0,CA065
CATvp9;0,CA066
CATvp9;0,CA281
CATvp9;0,CA001
CAum1;0,CA001
CAum1;0,CA002
CAum1;0,CA013
CAum1;0,CA028
CAum1;0,CA034
CAum1;0,CA036
CAum1;0,CA039
CAum1;0,CA125
CAum1;0,CA202
CAum1;0,CA258
CAum2;0,CA001
CAum2;0,CA002
CAum2;0,CA005
CAum2;0,CA007
CAum2;0,CA011
CAum2;0,CA014
CAum2;0,CA019
CAum2;0,CA029
CAum2;0,CA030
CAum2;0,CA031
CAum2;0,CA033
CAum2;0,CA034
CAum2;0,CA036
CAum2;0,CA038
CAum2;0,CA039
CAum2;0,CA085
CAum2;0,CA152
CAum2;0,CA179
CAum2;0,CA202
CAum2;0,CA258
CAum3;0,CA001
CAum3;0,CA002
CAum3;0,CA009
CAum3;0,CA010
CAum3;0,CA013
CAum3;0,CA018
CAum3;0,CA019
CAum3;0,CA020
CAum3;0,CA022
CAum3;0,CA023
CAum3;0,CA026
CAum3;0,CA027
CAum3;0,CA028
CAum3;0,CA033
CAum3;0,CA034
CAum3;0,CA035
CAum3;0,CA036
CAum3;0,CA039
CAum3;0,CA048
CAum3;0,CA050
CAum3;0,CA052
CAum3;0,CA053
CAum3;0,CA056
CAum3;0,CA113
CAum3;0,CA135
CAum3;0,CA202
CAum3;0,CA258
